Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region
3/25/2018,0.622370364,1521848.21,984865.67,143307.91,13818.21,59692.34,0,0,0,Conventional,2018,PhoenixTucson
3/25/2018,1.326786439,25161.21,2177.57,2943.17,0,14775.14,0,0,0,Organic,2018,PhoenixTucson
4/1/2018,0.790616693,1236247.14,712202.02,104082.16,13567.47,63884.66,0,0,0,Conventional,2018,PhoenixTucson
4/1/2018,1.469206072,22789.6,2875.02,3467.06,0,9561.8,0,0,0,Organic,2018,PhoenixTucson
4/8/2018,0.775457847,1242369.59,588858.09,153736.2,13774.29,58198.71,0,0,0,Conventional,2018,PhoenixTucson
4/8/2018,1.43078534,23967.88,2789.33,3585.83,0,8276.66,0,0,0,Organic,2018,PhoenixTucson
4/15/2018,0.779615647,1196231.59,550038.7,138877.76,14431.94,92115.68,0,0,0,Conventional,2018,PhoenixTucson
4/15/2018,1.40054958,25032.75,2302.28,3743.29,0,11059.44,0,0,0,Organic,2018,PhoenixTucson
4/22/2018,0.817857339,1149987.39,640754.35,114367.42,13623.2,61162.47,0,0,0,Conventional,2018,PhoenixTucson
4/22/2018,1.411988396,26009.09,3005.43,3805.24,0,12022.08,0,0,0,Organic,2018,PhoenixTucson
4/29/2018,0.745144489,1251334.61,741449.24,115051.9,12994.18,59679.84,0,0,0,Conventional,2018,PhoenixTucson
4/29/2018,1.45842858,25015.5,2543.33,3632.58,0,10591.78,0,0,0,Organic,2018,PhoenixTucson
5/6/2018,0.716793927,1520627.38,845093.47,150760.12,16187.54,61163.38,0,0,0,Conventional,2018,PhoenixTucson
5/6/2018,1.474300654,24742.15,2803.34,3728,0,9959.19,0,0,0,Organic,2018,PhoenixTucson
5/13/2018,0.762896718,1204228.2,706969.02,104927.45,13149.27,57948.27,0,0,0,Conventional,2018,PhoenixTucson
5/13/2018,1.403370366,27231.52,2448.78,3370.23,0,13562.52,0,0,0,Organic,2018,PhoenixTucson
5/20/2018,0.800879273,1165857.63,700237.76,87561.74,12388.75,55940.52,0,0,0,Conventional,2018,PhoenixTucson
5/20/2018,1.364229395,30513.1,4087.92,3540.61,0,14347.4,0,0,0,Organic,2018,PhoenixTucson
5/27/2018,0.782686224,1280597.3,738782.52,116912.52,13992.02,56146.33,0,0,0,Conventional,2018,PhoenixTucson
5/27/2018,1.324495926,30377.21,3393.85,3484.47,0,14612.42,0,0,0,Organic,2018,PhoenixTucson
6/3/2018,0.778113443,1218052.52,733872.19,86756.01,13330.31,55326.31,0,0,0,Conventional,2018,PhoenixTucson
6/3/2018,1.296963532,31350.36,3145.69,3197.93,0,16098.13,0,0,0,Organic,2018,PhoenixTucson
6/10/2018,0.604733929,1585636.79,1062876.83,124283.96,12176.18,59948.91,0,0,0,Conventional,2018,PhoenixTucson
6/10/2018,1.33550437,29943.03,2424.94,2837.18,0,15445.73,0,0,0,Organic,2018,PhoenixTucson
6/17/2018,0.779546195,1169265.7,688925.33,111726.89,13028.07,56375.8,0,0,0,Conventional,2018,PhoenixTucson
6/17/2018,1.327900971,32337.61,2262.93,2859.42,0,17162.92,0,0,0,Organic,2018,PhoenixTucson
6/24/2018,0.639292596,1404449.85,951659.31,84656.48,12666.79,61105.15,0,0,0,Conventional,2018,PhoenixTucson
6/24/2018,1.316480488,29970.47,2726.27,2865.02,0,17294.96,0,0,0,Organic,2018,PhoenixTucson
7/1/2018,0.790670907,1106237.91,647784.75,87796.26,18406.96,68106.18,0,0,0,Conventional,2018,PhoenixTucson
7/1/2018,1.189575367,36872.43,4466.5,3136.58,0,21817.91,0,0,0,Organic,2018,PhoenixTucson
7/8/2018,0.813419024,1180050.26,570462.77,155464.72,33485.25,71787.87,0,0,0,Conventional,2018,PhoenixTucson
7/8/2018,1.108212376,40250.13,3110.15,2695.39,0,26926.85,0,0,0,Organic,2018,PhoenixTucson
7/15/2018,0.830379416,1051754.67,515962.67,116598.92,13184.61,69990.09,0,0,0,Conventional,2018,PhoenixTucson
7/15/2018,1.042246886,42082.8,2715.25,2904.46,0,30237.44,0,0,0,Organic,2018,PhoenixTucson
7/22/2018,0.890486214,1036398.86,524458.93,92147.06,12881.26,91500.19,0,0,0,Conventional,2018,PhoenixTucson
7/22/2018,1.04414029,44556.44,3369.33,2634.91,0,30546.87,0,0,0,Organic,2018,PhoenixTucson
7/29/2018,0.823857692,1063846.07,610708.86,95562.01,12602.53,51900.5,0,0,0,Conventional,2018,PhoenixTucson
7/29/2018,1.160421188,39012.63,3001.78,2977.21,0,24278.21,0,0,0,Organic,2018,PhoenixTucson
8/5/2018,0.802195068,1200133.02,667519.92,138129.06,15024.88,57029.93,0,0,0,Conventional,2018,PhoenixTucson
8/5/2018,1.214873645,35394.57,2600.56,2762.52,0,21496,0,0,0,Organic,2018,PhoenixTucson
8/12/2018,0.799905062,1181392.21,689204.14,99187.69,14606.72,59689.29,0,0,0,Conventional,2018,PhoenixTucson
8/12/2018,1.266817421,36599.28,4605.15,3076.25,0,23023.41,0,0,0,Organic,2018,PhoenixTucson
8/19/2018,0.97748854,913531.42,500132.35,66965.19,14089.12,75204.71,0,0,0,Conventional,2018,PhoenixTucson
8/19/2018,1.290462067,38775.74,3035.71,2946.62,0,24141,0,0,0,Organic,2018,PhoenixTucson
8/26/2018,1.064694184,841345.13,452601.11,63577.87,13902.34,60094.42,0,0,0,Conventional,2018,PhoenixTucson
8/26/2018,1.383923542,33358.14,2632.88,3063.57,0,18891.49,0,0,0,Organic,2018,PhoenixTucson
9/2/2018,0.984850858,949381.53,532565.48,71413.61,15013.84,62647.86,0,0,0,Conventional,2018,PhoenixTucson
9/2/2018,1.410067978,34227.99,5689.18,3430.64,0,23055.41,0,0,0,Organic,2018,PhoenixTucson
9/9/2018,0.987276236,979249.42,552203.43,81623.24,14073.93,63971.41,0,0,0,Conventional,2018,PhoenixTucson
9/9/2018,1.388165653,41555.85,6165.19,3338.41,0,26775.44,0,0,0,Organic,2018,PhoenixTucson
9/16/2018,0.878223397,1047269.05,622586.03,89833.12,22117.79,56654.55,0,0,0,Conventional,2018,PhoenixTucson
9/16/2018,1.403556602,38679.89,2760.52,3377.15,0,24333.03,0,0,0,Organic,2018,PhoenixTucson
9/23/2018,0.963598014,929091.21,475765.25,104139.79,16408.88,62850.39,0,0,0,Conventional,2018,PhoenixTucson
9/23/2018,1.401373116,34368.38,2697.99,3285.36,0,20866.97,0,0,0,Organic,2018,PhoenixTucson
9/30/2018,0.930921162,938998.9,496639.78,104554.45,13490.17,53356.86,0,0,0,Conventional,2018,PhoenixTucson
9/30/2018,1.298262381,45263.73,2800.08,3258.28,0,31535.94,0,0,0,Organic,2018,PhoenixTucson
10/7/2018,0.799072434,1166595.78,693911.55,94174.72,14352.08,54923.71,0,0,0,Conventional,2018,PhoenixTucson
10/7/2018,1.223072083,51078.79,2982.39,3156.12,0,38270.4,0,0,0,Organic,2018,PhoenixTucson
10/14/2018,0.971374343,863300.17,419347.45,93731.18,12950.15,53909.86,0,0,0,Conventional,2018,PhoenixTucson
10/14/2018,1.110209926,56227.42,2779.26,2948.76,0,43285.92,0,0,0,Organic,2018,PhoenixTucson
10/21/2018,0.924607739,868409.15,444669.7,82586.06,12957.61,50995.24,0,0,0,Conventional,2018,PhoenixTucson
10/21/2018,1.119661042,48888.8,2451.26,2667.05,0,36861.36,0,0,0,Organic,2018,PhoenixTucson
10/28/2018,0.861029557,947364.58,489939.38,82983.1,12006.13,54412.36,0,0,0,Conventional,2018,PhoenixTucson
10/28/2018,1.248535381,46213.11,2661.26,3247.13,0,34187.67,0,0,0,Organic,2018,PhoenixTucson
11/4/2018,0.754805905,1093045.15,642776.6,95582.46,13866.69,56214.64,0,0,0,Conventional,2018,PhoenixTucson
11/4/2018,1.222159047,50756.83,3121.1,2947.97,0,37547.44,0,0,0,Organic,2018,PhoenixTucson
11/11/2018,0.72369207,1163628.9,598969.7,123414.85,10227.6,67527.32,0,0,0,Conventional,2018,PhoenixTucson
11/11/2018,1.189912274,45784.73,3416.51,2567.39,0,31869.93,0,0,0,Organic,2018,PhoenixTucson
11/18/2018,0.921029211,725354.75,262689.2,86904.82,7064.43,65820.45,0,0,0,Conventional,2018,PhoenixTucson
11/18/2018,1.288739125,37133.1,3238.71,3888.12,0,21838.49,0,0,0,Organic,2018,PhoenixTucson
11/25/2018,1.037680999,565825.02,236965.6,44954.15,9459.22,49351.68,0,0,0,Conventional,2018,PhoenixTucson
11/25/2018,1.381584888,37202.25,3576.9,5160.4,0,18178.78,0,0,0,Organic,2018,PhoenixTucson
12/2/2018,1.014945124,706507.17,394045.57,46742.34,15260.77,43020.04,0,0,0,Conventional,2018,PhoenixTucson
12/2/2018,1.419670693,24463.72,1076.07,4637.68,0,16521.32,0,0,0,Organic,2018,PhoenixTucson
12/9/2018,0.842806205,992197.43,430268.84,90360.64,13065.99,82102.03,0,0,0,Conventional,2018,PhoenixTucson
12/9/2018,1.376683328,31336.37,2321.24,3067.69,0,18928.47,0,0,0,Organic,2018,PhoenixTucson
12/16/2018,0.828233443,979078.17,460135.16,98458.93,12014.83,64212.11,0,0,0,Conventional,2018,PhoenixTucson
12/16/2018,1.293247729,28257.06,2252.06,2835.73,0,17489.01,0,0,0,Organic,2018,PhoenixTucson
12/23/2018,0.735511677,1153693.68,729190.07,69044.01,15786.83,70134.96,0,0,0,Conventional,2018,PhoenixTucson
12/23/2018,1.314977465,30161.34,2414.44,3523.12,0,17985.24,0,0,0,Organic,2018,PhoenixTucson
12/30/2018,0.764744295,1026334.15,499677.82,160804.18,15742.06,76038.26,0,0,0,Conventional,2018,PhoenixTucson
12/30/2018,1.31892306,27419.73,2242.54,3453.49,0,16171.12,0,0,0,Organic,2018,PhoenixTucson
1/7/2019,0.810316328,1197057.04,629655.68,138904.89,16608.97,82558.43,0,0,0,Conventional,2019,PhoenixTucson
1/7/2019,1.094665155,45048.05,2895.07,3796.02,0,30818.93,0,0,0,Organic,2019,PhoenixTucson
1/13/2019,0.654302667,1595179.01,943454.65,132214.19,18848.2,94812.59,0,0,0,Conventional,2019,PhoenixTucson
1/13/2019,1.15532787,39524.48,2498.69,4265.83,0,26164.06,0,0,0,Organic,2019,PhoenixTucson
1/20/2019,0.756028835,1315866.53,669114.45,164528.74,19050.17,101203.87,0,0,0,Conventional,2019,PhoenixTucson
1/20/2019,1.269088405,37473.95,3524.38,3969.79,0,22649.8,0,0,0,Organic,2019,PhoenixTucson
1/27/2019,0.784904853,1346801.65,637688.99,134837.22,20863.88,139314.7,0,0,0,Conventional,2019,PhoenixTucson
1/27/2019,1.265450381,39952.15,2790.57,3815.71,0,24497.05,0,0,0,Organic,2019,PhoenixTucson
2/3/2019,0.63760699,1685519.72,878255.56,232298.35,23875,104325.36,0,0,0,Conventional,2019,PhoenixTucson
2/3/2019,1.276725252,34418.56,2607.66,4482.95,0,20732.51,0,0,0,Organic,2019,PhoenixTucson
2/10/2019,0.721872762,1305940.82,715278.99,122670.2,18415.75,115400.22,0,0,0,Conventional,2019,PhoenixTucson
2/10/2019,1.25218378,35489.67,4120.38,4144.46,0,22309.36,0,0,0,Organic,2019,PhoenixTucson
2/17/2019,0.668789874,1432797.51,786856.87,154101.76,16782.32,106304.07,0,0,0,Conventional,2019,PhoenixTucson
2/17/2019,1.195536348,32652.66,3311.33,3596.62,0,19044.52,0,0,0,Organic,2019,PhoenixTucson
2/24/2019,0.774261548,1239500.69,544947.45,231730.3,17778.2,103481.23,0,0,0,Conventional,2019,PhoenixTucson
2/24/2019,1.216892625,36253.81,3722.28,4330.6,0,19987.32,0,0,0,Organic,2019,PhoenixTucson
3/3/2019,0.779832275,1225249.81,625292.65,210123.53,18141.84,104690.36,0,0,0,Conventional,2019,PhoenixTucson
3/3/2019,1.259533138,38398.19,3719.71,4216.75,0,22939.1,0,0,0,Organic,2019,PhoenixTucson
3/10/2019,0.751212386,1277069.53,629472.25,222776.43,19189.58,111281.21,0,0,0,Conventional,2019,PhoenixTucson
3/10/2019,1.266217178,37251.68,3759.38,3534.97,0,21859.94,0,0,0,Organic,2019,PhoenixTucson
3/17/2019,0.799727509,1247139.7,599825.21,221484.74,17695.72,106807.02,0,0,0,Conventional,2019,PhoenixTucson
3/17/2019,1.264323109,37617.65,3499.6,3532.34,0,22997.38,0,0,0,Organic,2019,PhoenixTucson
3/24/2019,0.746680126,1431436.81,696609.71,236214.48,19525,102821.21,0,0,0,Conventional,2019,PhoenixTucson
3/24/2019,1.268323143,35058.65,2258.68,4064.73,0,21945.6,0,0,0,Organic,2019,PhoenixTucson
3/31/2019,0.705250931,1512411.5,643267.77,284669.36,18010.82,100997.57,0,0,0,Conventional,2019,PhoenixTucson
3/31/2019,1.242584658,27966.04,1929.92,4236.38,0,15282.54,0,0,0,Organic,2019,PhoenixTucson
4/7/2019,0.772945362,1359912.8,543689.99,250943.75,18718.95,104799.39,0,0,0,Conventional,2019,PhoenixTucson
4/7/2019,1.215350338,33590.85,2976.54,3449.35,0,18815.03,0,0,0,Organic,2019,PhoenixTucson
4/14/2019,0.962552589,1178216.07,379163.84,213110.87,22536.74,93067.87,0,0,0,Conventional,2019,PhoenixTucson
4/14/2019,1.280586372,50318.63,2981.19,3411.95,0,18578.33,0,0,0,Organic,2019,PhoenixTucson
4/21/2019,1.021677094,1119443.15,367299.27,242874.45,18214.14,84026.86,0,0,0,Conventional,2019,PhoenixTucson
4/21/2019,1.346398448,44714.04,2455.89,3508.82,0,21307.55,0,0,0,Organic,2019,PhoenixTucson
4/28/2019,1.237316801,878125.8,348092.55,181041.74,19310.81,74394.23,0,0,0,Conventional,2019,PhoenixTucson
4/28/2019,1.583498302,30188.24,2051.58,3358.79,0,18844.98,0,0,0,Organic,2019,PhoenixTucson
5/5/2019,1.002213071,1424116.01,515414.36,323209.87,20602.53,81641.85,0,0,0,Conventional,2019,PhoenixTucson
5/5/2019,1.516325133,33317.39,2356.36,3178.19,0,19407.44,0,0,0,Organic,2019,PhoenixTucson
5/12/2019,1.047870424,1147164.36,400827.88,251348.43,15396.79,81271.92,0,0,0,Conventional,2019,PhoenixTucson
5/12/2019,1.525254732,33291.62,2270.88,3328.53,0,20617.49,0,0,0,Organic,2019,PhoenixTucson
5/19/2019,1.079462806,991445.87,443084.98,211844.95,17259.52,72414.78,0,0,0,Conventional,2019,PhoenixTucson
5/19/2019,1.531798641,36328.17,2412.96,3308.26,0,22490.01,0,0,0,Organic,2019,PhoenixTucson
5/26/2019,1.059512272,1142302.25,295974.02,286224.84,16406.72,71968.01,0,0,0,Conventional,2019,PhoenixTucson
5/26/2019,1.527880876,28363.52,1923.72,2826.23,0,17655.22,0,0,0,Organic,2019,PhoenixTucson
6/2/2019,1.052476922,1046462.95,303022.5,222194.43,13395.19,66566.12,0,0,0,Conventional,2019,PhoenixTucson
6/2/2019,1.495710745,31433.68,1493.98,2627.82,0,20517,0,0,0,Organic,2019,PhoenixTucson
6/9/2019,1.165556527,1005239.24,328567.01,181120.41,11448.26,72937.13,0,0,0,Conventional,2019,PhoenixTucson
6/9/2019,1.524085894,32484.2,1846.59,2478.43,0,20848.45,0,0,0,Organic,2019,PhoenixTucson
6/16/2019,1.151101799,1004393.4,323783.61,223067.57,8656.09,69945.18,0,0,0,Conventional,2019,PhoenixTucson
6/16/2019,1.574813732,32170.82,1904.9,2364.37,0,19089.3,0,0,0,Organic,2019,PhoenixTucson
6/23/2019,1.117947941,1003766.05,253140.01,225740.23,4787.06,80847.58,0,0,0,Conventional,2019,PhoenixTucson
6/23/2019,1.557708726,28465.9,1437.13,2019.52,0,18031.41,0,0,0,Organic,2019,PhoenixTucson
6/30/2019,1.164995615,930025.5,241097.93,187255.65,4621.31,86711.74,0,0,0,Conventional,2019,PhoenixTucson
6/30/2019,1.599249322,28545.41,1943,1822.95,0,17933.8,0,0,0,Organic,2019,PhoenixTucson
7/7/2019,1.416196889,824399.93,246308.06,171843.58,8748.63,99220.47,0,0,0,Conventional,2019,PhoenixTucson
7/7/2019,1.459647515,35787.82,2316.74,1863.67,0,20857.07,0,0,0,Organic,2019,PhoenixTucson
7/14/2019,1.392982221,797830.18,254273.51,150612.8,4255.68,93499.21,0,0,0,Conventional,2019,PhoenixTucson
7/14/2019,1.460491586,32695.22,2011.46,1620.02,0,21267.72,0,0,0,Organic,2019,PhoenixTucson
7/21/2019,1.380397855,792780.94,273157.4,140279.11,4358.97,89176.89,0,0,0,Conventional,2019,PhoenixTucson
7/21/2019,1.442451979,33227.89,1881.03,1655.41,0,22473.85,0,0,0,Organic,2019,PhoenixTucson
7/28/2019,1.367414324,764955.57,260665.94,145770.65,4460.63,75400.88,0,0,0,Conventional,2019,PhoenixTucson
7/28/2019,1.441544384,34415.22,1997.82,1785.02,0,23107.42,0,0,0,Organic,2019,PhoenixTucson
8/4/2019,1.232996084,908826.25,364008.57,158331.32,4377.85,81388.68,0,0,0,Conventional,2019,PhoenixTucson
8/4/2019,1.341173852,35040.5,1662.56,1691.1,0,24027.35,0,0,0,Organic,2019,PhoenixTucson
8/11/2019,1.126718485,1085985.49,287285.75,226037.51,4534.92,100257.58,0,0,0,Conventional,2019,PhoenixTucson
8/11/2019,1.382211113,35585.34,3367.93,1685.56,0,22967.81,0,0,0,Organic,2019,PhoenixTucson
8/18/2019,1.091913376,1009624.31,346396.58,181538.38,4387.58,93319.86,0,0,0,Conventional,2019,PhoenixTucson
8/18/2019,1.386710106,36350.08,3166.32,1608.89,0,24787.53,0,0,0,Organic,2019,PhoenixTucson
8/25/2019,1.038944607,1069308.21,329898.11,195978.06,4441.86,89227.19,0,0,0,Conventional,2019,PhoenixTucson
8/25/2019,1.400194188,30179.68,1427.74,1520.09,0,21957.93,0,0,0,Organic,2019,PhoenixTucson
9/1/2019,0.990280545,1138975.57,377137.31,212291.68,4125.58,92177.84,0,0,0,Conventional,2019,PhoenixTucson
9/1/2019,1.363589676,32459.29,1417.24,1374.35,0,23618.33,0,0,0,Organic,2019,PhoenixTucson
9/8/2019,1.10332678,1027347.36,428581.22,141948.6,4748.09,90284.95,0,0,0,Conventional,2019,PhoenixTucson
9/8/2019,1.311928454,39210.64,1313.49,1336.02,0,29239.93,0,0,0,Organic,2019,PhoenixTucson
9/15/2019,0.979865154,1152177.46,309799.47,245679.67,4114.64,86894.07,0,0,0,Conventional,2019,PhoenixTucson
9/15/2019,1.401393961,33978.84,1589.31,1380.95,0,22709.68,0,0,0,Organic,2019,PhoenixTucson
9/22/2019,0.994835163,1002880.93,294780.65,204598.7,3935.07,79355.45,0,0,0,Conventional,2019,PhoenixTucson
9/22/2019,1.330358418,38733.09,2000.8,975.71,0,27176.7,0,0,0,Organic,2019,PhoenixTucson
9/29/2019,0.960969938,1123084.59,221877.52,305218.76,2844.87,79235.25,0,0,0,Conventional,2019,PhoenixTucson
9/29/2019,1.404592529,32470.83,1531.78,867.8,0,22123.39,0,0,0,Organic,2019,PhoenixTucson
10/6/2019,0.979387297,1046991.76,289906.33,218240.12,2776.74,79954.27,0,0,0,Conventional,2019,PhoenixTucson
10/6/2019,1.357966683,35416.87,1638.24,939.36,0,24584.95,0,0,0,Organic,2019,PhoenixTucson
10/13/2019,0.947174154,1014283.25,270500.09,267118.06,2966.33,82989.36,0,0,0,Conventional,2019,PhoenixTucson
10/13/2019,1.352994897,36076.28,1859.97,1487.43,0,25664.38,0,0,0,Organic,2019,PhoenixTucson
10/20/2019,0.919923738,1080297,329799.42,212694.01,2506.57,78064.28,0,0,0,Conventional,2019,PhoenixTucson
10/20/2019,1.358924051,32712.4,1692.15,679.96,0,23791.27,0,0,0,Organic,2019,PhoenixTucson
10/27/2019,0.818888174,1092075.3,375531.74,249508.9,3046.64,77292.82,0,0,0,Conventional,2019,PhoenixTucson
10/27/2019,1.384896542,32252.57,1664.44,729.07,0,23094.94,0,0,0,Organic,2019,PhoenixTucson
11/3/2019,0.802410943,1177620.25,469998.25,244587.73,3307.79,75537.98,0,0,0,Conventional,2019,PhoenixTucson
11/3/2019,1.337305828,35326.55,1937.98,735.24,0,25395.33,0,0,0,Organic,2019,PhoenixTucson
11/10/2019,0.799380897,1304394.55,471788.7,268748.09,3203.61,75630.35,0,0,0,Conventional,2019,PhoenixTucson
11/10/2019,1.392052901,33581.51,2857.73,769.06,0,22650.05,0,0,0,Organic,2019,PhoenixTucson
11/17/2019,0.821120261,1214252.17,425151.5,228191.38,3143.8,86276.09,0,0,0,Conventional,2019,PhoenixTucson
11/17/2019,1.442287984,27623.6,1836.52,598.04,0,18486.41,0,0,0,Organic,2019,PhoenixTucson
11/24/2019,0.751814995,1155724.44,514616.7,166408.55,3709.96,75939.1,0,0,0,Conventional,2019,PhoenixTucson
11/24/2019,1.419580307,30713.13,1787.72,638.74,0,20471.75,0,0,0,Organic,2019,PhoenixTucson
12/1/2019,0.86860408,856030.7,313389.13,151262.58,2766.82,65662.24,0,0,0,Conventional,2019,PhoenixTucson
12/1/2019,1.359774718,27825.44,1924.22,1013.11,0,18424.59,0,0,0,Organic,2019,PhoenixTucson
12/8/2019,0.75243455,1167091.29,470972.61,250517.24,2647.64,75077.91,0,0,0,Conventional,2019,PhoenixTucson
12/8/2019,1.297435758,32888.58,2294.63,1244.24,0,21420.77,0,0,0,Organic,2019,PhoenixTucson
12/15/2019,0.878524745,1019451.76,399674.64,193365.78,3003.65,104001.04,0,0,0,Conventional,2019,PhoenixTucson
12/15/2019,1.28856992,33168.94,2205.35,1250.32,0,23143.44,0,0,0,Organic,2019,PhoenixTucson
12/22/2019,0.821508824,1110592.31,495508.36,154431.63,3549.25,79428.43,0,0,0,Conventional,2019,PhoenixTucson
12/22/2019,1.367554803,32559.09,2362.91,679.2,0,22229.36,0,0,0,Organic,2019,PhoenixTucson
12/29/2019,0.800941225,1045117.8,441698.76,159123.38,3556.93,83504.22,0,0,0,Conventional,2019,PhoenixTucson
12/29/2019,1.400662521,30970.35,2159.63,667.56,0,18795.19,0,0,0,Organic,2019,PhoenixTucson
1/6/2020,0.794015377,1223246.45,375409.65,220370.19,4517.75,90959.88,0,0,0,Conventional,2020,PhoenixTucson
1/6/2020,1.193591989,39632.66,2942.83,1145.22,0,21212.07,0,0,0,Organic,2020,PhoenixTucson
1/12/2020,0.713633994,1463678.08,520369.7,230486.59,4830.72,98557.76,0,0,0,Conventional,2020,PhoenixTucson
1/12/2020,1.190319871,36247.38,2023.57,1131.95,0,22208.71,0,0,0,Organic,2020,PhoenixTucson
1/19/2020,0.692525358,1555072.54,406419.26,358588.87,3505.69,96390.61,0,0,0,Conventional,2020,PhoenixTucson
1/19/2020,1.18024225,41463.62,2760.24,2553.71,0,25260.13,0,0,0,Organic,2020,PhoenixTucson
1/26/2020,0.988422637,1026767.92,269157.6,238445.28,4152.94,106254.87,0,0,0,Conventional,2020,PhoenixTucson
1/26/2020,1.220437045,41063.8,3995.29,1131.28,0,24480.27,0,0,0,Organic,2020,PhoenixTucson
2/2/2020,0.786815792,1548963.78,471713.44,276811.07,5019.48,107511.85,0,0,0,Conventional,2020,PhoenixTucson
2/2/2020,1.262640309,37350.81,2098.33,811.18,0,21062.21,0,0,0,Organic,2020,PhoenixTucson
2/9/2020,0.800326102,1309515.39,385414.64,223171.78,3261.71,108557.5,0,0,0,Conventional,2020,PhoenixTucson
2/9/2020,1.15044215,45104.67,2646.03,827.63,0,26604.85,0,0,0,Organic,2020,PhoenixTucson
2/16/2020,0.741270443,1464849.65,554330.59,230532.1,3126.66,98155.16,0,0,0,Conventional,2020,PhoenixTucson
2/16/2020,1.092327507,42783.87,2763.74,912.23,0,27724.46,0,0,0,Organic,2020,PhoenixTucson
2/23/2020,0.714565753,1394407.49,439368.15,202748.48,3759.56,92672.8,0,0,0,Conventional,2020,PhoenixTucson
2/23/2020,1.1040146,50271.78,3356.76,794.99,0,32099.67,0,0,0,Organic,2020,PhoenixTucson
3/1/2020,0.914246338,1146959.82,306111.83,177774.98,3473,89744.98,0,0,0,Conventional,2020,PhoenixTucson
3/1/2020,1.264390538,33222.82,1769.49,816.86,0,18192.58,0,0,0,Organic,2020,PhoenixTucson
3/8/2020,0.940647689,1146711.65,321297.3,158288.41,3580.32,116359.77,0,0,0,Conventional,2020,PhoenixTucson
3/8/2020,1.507145639,21821.39,1430.95,838.47,0,8561.64,0,0,0,Organic,2020,PhoenixTucson
3/15/2020,0.920690819,1485897.37,380065.26,182139.21,5448.31,163781.6,0,0,0,Conventional,2020,PhoenixTucson
3/15/2020,1.543965055,22796.29,2038.53,957.11,0,7914.23,0,0,0,Organic,2020,PhoenixTucson
3/22/2020,0.875754732,1486784.85,472087.86,175161.09,5513.2,108848.5,0,0,0,Conventional,2020,PhoenixTucson
3/22/2020,1.533337311,24328.59,2406.94,1039.6,0,7407.84,0,0,0,Organic,2020,PhoenixTucson
3/29/2020,0.96190808,1181370.58,291021.27,181847.95,5750.16,103093.92,0,0,0,Conventional,2020,PhoenixTucson
3/29/2020,1.525042889,17328.91,1637.76,2346.91,0,7286.08,0,0,0,Organic,2020,PhoenixTucson
